category,title,company,location,work_model,salary_text,date_posted,company_size,h1b_sponsored,is_new_grad,qualifications,url
Marketing,"Abercrombie & Fitch. - Key Lead, Forum Carlsbad",Abercrombie & Fitch Co.,"Carlsbad, CA",,$21-$21 /hr,2025-12-08,,,,1. Education- High School Diploma/ G.E.D. equivalent preferred 2. Retail Experience- At least 1 year of retail experience is preferred. 3. Supervisor/ Managerial Experience- No supervisory/ management experience is required. 4. Customer Focus 5. Communication ...,https://jobright.ai/jobs/info/69371584a0dde7020e2fedf6?utm_source=1100&utm_campaign=Marketing
Marketing,Email & SMS Marketing Specialist,WFOGen,Hybrid,,"New York, NY",2025-12-08,11-50,,,"1. 1-3 years of experience managing high-volume Email and SMS programs 2. Deep knowledge of retention, lifecycle or CRM marketing 3. Highly analytical with a strong understanding of key metrics 4. Strong written and verbal communication skills 5. Comfortable working independently in a fast-paced, start-up environment",https://jobright.ai/jobs/info/6936f4671c1c2161c13ef943?utm_source=1100&utm_campaign=Marketing
Marketing,Marketing Account Coordinator,,Hybrid,,"Advertising
Digital Marketing",2025-12-08,51-100,,,"1. 1+ year of full-time professional work experience in marketing, administrative support, customer service, operations, or project coordination. 2. Strong recall and memory — you can keep track of details across multiple projects without repeated prompts. 3. Excellent attention to detail with dates, names, numbers, documentation, etc. 4. Clear, confident written and verbal communication. 5. Comfort organizing tasks and information using tools like Excel, shared documentation, and project manage",https://jobright.ai/jobs/info/69371982a0dde7020e2fef69?utm_source=1100&utm_campaign=Marketing
Marketing,Court Reporter & Marketing Specialist - New Albany / Jeffersonville,"Consulting
Legal","Jeffersonville, IN",,"Kentuckiana Reporters, LLC",2025-12-08,11-50,,,"1. Excellent communicators with strong organizational skills 2. Outgoing and professional, comfortable interacting with attorneys and other business professionals 3. Punctual, reliable, and able to travel to various locations within the state 4. Reliable transportation",https://jobright.ai/jobs/info/69370cd7aabec14a727c3b9e?utm_source=1100&utm_campaign=Marketing
Marketing,"Court Reporter & Marketing Specialist - Louisville, KY","Consulting
Legal","Louisville, KY",,"Kentuckiana Reporters, LLC",2025-12-08,11-50,,,"1. Excellent communicators with strong organizational skills 2. Outgoing and professional, comfortable interacting with attorneys and other business professionals 3. Punctual, reliable, and able to travel to various locations within the state",https://jobright.ai/jobs/info/693712b8aabec14a727c3e53?utm_source=1100&utm_campaign=Marketing
Marketing,Multimedia Marketing Associate,"Nexstar Media Group, Inc.","Denver, CO",,,2025-12-08,,,,1. A strong track record of meeting or exceeding monthly and quarterly sales targets 2. Marketing and/or equivalent related experience 3. Successful experience in outside sales preferred 4. Knowledge of industry trends and competitive landscape. 5. Understanding of digital marketing strategies and advertising platform ...,https://jobright.ai/jobs/info/67e230913fb1149e33019360?utm_source=1100&utm_campaign=Marketing
Marketing,Entry Level Promotions Associate (ASAP Hiring),Boomerang HFX,"Halifax, Nova Scotia, Canada",,$600-$1000 /wk,2025-12-08,1-10,,Yes,"1. Strong communication and teamwork skills. 2. Enthusiasm and professionalism in customer interactions. 3. Dependability and willingness to learn. 4. Comfort working in dynamic, event-based settings.",https://jobright.ai/jobs/info/6936e576aabec14a727c2c86?utm_source=1100&utm_campaign=Marketing
Marketing,Junior Integrated Marketing Specialist,"Financial Services
FinTech","Jersey City, NJ",,$55K-$75K /yr,2025-12-08,,,,1. 1-2 years of relevant work experience 2. Passion for marketing with a strong willingness to learn and self-motivate 3. Strong teamwork skills with the ability to take initiative in various projects 4. Open mindset and willingness to take on new tasks and collaborate across departments,https://jobright.ai/jobs/info/68dd7ffaddc10244dd6800c8?utm_source=1100&utm_campaign=Marketing
Marketing,Event Sales & Marketing Associate,Boomerang HFX,"Halifax, Nova Scotia, Canada",,$600-$1000 /wk,2025-12-08,1-10,,,"1. Experience or interest in event marketing, field sales, or promotional management. 2. Strong organisational and communication skills. 3. Professional presence and composure in public environments. 4. Reliability, adaptability, and a solution-focused approach.",https://jobright.ai/jobs/info/6936e3f11c1c2161c13ef36b?utm_source=1100&utm_campaign=Marketing
Marketing,Brand Campaign Executive (Entry-Level),Boomerang HFX,"Halifax, Nova Scotia, Canada",,$600-$1000 /wk,2025-12-08,1-10,,,"1. Experience or ambition in campaign management, brand marketing, or in-person promotions. 2. Excellent coordination, communication, and leadership skills. 3. Analytical thinking — you can spot trends and act quickly. 4. A hands-on, problem-solving mindset with a focus on results.",https://jobright.ai/jobs/info/6936e152aabec14a727c2b40?utm_source=1100&utm_campaign=Marketing
Marketing,Junior Brand Assistant at VIR Properties,VIR Properties,"Houston, United States",,$90000-$95000 /yr,2025-12-08,1-10,,,1. No previous experience required – full training will be provided. 2. Strong communication and interpersonal skills. 3. A creative mindset with good attention to detail. 4. Ability to work well in a team environment. 5. Eagerness to learn and take on new challenges. ...,https://jobright.ai/jobs/info/6936d2c0a0dde7020e2fd52e?utm_source=1100&utm_campaign=Marketing
Marketing,Junior Marketing Associate at VIR Properties,VIR Properties,"Toronto, Canada",,$90000-$95000 /yr,2025-12-08,1-10,,,"1. A positive, outgoing, and professional attitude. 2. Strong communication and interpersonal skills. 3. Willingness to learn and take on new challenges. 4. Ability to work in a fast-paced, customer-facing environment. 5. Reliable, punctual, and self-motivated. ...",https://jobright.ai/jobs/info/6936d136aabec14a727c267a?utm_source=1100&utm_campaign=Marketing
Marketing,Merchandising Specialist,O'Reilly Auto Parts,"Multi Location Littleton, CO Parker, CO Denver, CO",,$14-$21 /hr,2025-12-08,,,,"1. Strong organizational skills 2. Ability to clearly read, write, and match numbers and letters from various sources 3. Basic computer skills 4. Must be able to work well with others in a team environment",https://jobright.ai/jobs/info/691d7dfc7481340785ed814b?utm_source=1100&utm_campaign=Marketing
Marketing,Social Media Content Specialist - English - Remote in US,United States,Remote,,$14.75-$15 /hr,2025-12-08,1-10,,,"1. High-level proficiency in English with strong cultural awareness. 2. Strong written communication skills in English. 3. Permanent residency and legal ability to work in the USA. 4. Availability to work two of three shift options, including weekends (8AM–4PM, 4PM–12AM, 12AM–8AM Central Time). 5. Professional experience managing, moderating, and engaging on social platforms. ...",https://jobright.ai/jobs/info/6936b21d44eb324fb785d089?utm_source=1100&utm_campaign=Marketing
Marketing,Content Management Associate,MV Ventures,Hybrid,,$18 /hr,2025-12-08,11-50,,,"1. Organized, resourceful, astute at strategic coordination and planning of schedules, teams and personalities to accomplish shared goals. 2. Passionate about storytelling, multimedia production, and digital content creation. 3. Base level knowledge of content creation (video, photo, editorial) 4. Ability to multi-task and manage multiple projects daily to meet deadlines. 5. Ability to take creative direction and feedback from others. ...",https://jobright.ai/jobs/info/693692f51c1c2161c13edc21?utm_source=1100&utm_campaign=Marketing
Marketing,Community Relations Associate,MV Ventures,"Eagan, MN, US",,$18 /hr,2025-12-08,11-50,,,"1. Degree in Public Relations, Communications, Marketing, Sports Management or other closely related fields. 2. Knowledge of community programs, organizations, or giving programs. 3. Strong communication, organizational, and logistical skills. 4. High character and strong work ethic. 5. Self-motivated with the ability to take ownership of projects and follow through to completion. ...",https://jobright.ai/jobs/info/6936911844eb324fb785c79a?utm_source=1100&utm_campaign=Marketing
Marketing,Partnership Activation Associate,MV Ventures,"Eagan, MN, US",,$18 /hr,2025-12-08,11-50,,,"1. Degree in Sports Management, Marketing, or a related field recommended 2. Ability to work a flexible schedule including standard office hours, evenings, weekends, holidays and all home games 3. Must be proficient in Microsoft Office, including Excel and PowerPoint applications 4. Must have a positive attitude and be willing to take on a variety of tasks 5. Must exhibit strong customer service and communication skills ...",https://jobright.ai/jobs/info/693690dd44eb324fb785c786?utm_source=1100&utm_campaign=Marketing
Marketing,Communications Associate,MV Ventures,"Eagan, MN, US",,$0-$18 /hr,2025-12-08,11-50,,,"1. Degree in communications, public relations or similar field recommended. 2. Must be proficient in Microsoft Office, including Word and Excel and Adobe InDesign. 3. Ability to work a flexible schedule, including days, evenings, weekends and holidays. 4. Must exhibit core values that align with Vikings communications department and organization. 5. Exhibit strong communication and active listening skills and an ability to adapt and problem solve in stressful, time-sensitive situations. ...",https://jobright.ai/jobs/info/693690d544eb324fb785c785?utm_source=1100&utm_campaign=Marketing
Marketing,Event Marketing Associate,Via,New York City,,$65000-$85000 /yr,2025-12-07,501-1000,,,"1. Minimum of 1-2 years of event experience – you’ve planned and executed events, and bonus points if you’ve coordinated tradeshows. 2. A detail-oriented organizer – you excel at keeping track of logistics, deadlines, and materials to ensure smooth event execution. 3. A proactive problem solver – you anticipate challenges and take initiative to address them before they become roadblocks. 4. A data-driven marketer – you understand the importance of clean, structured data for effective event outre",https://jobright.ai/jobs/info/68f867794bafad6d2d7626e3?utm_source=1100&utm_campaign=Marketing
Marketing,Event Coordinator,The Honorable Tina Brozman Foundation for Ovarian Cancer Research (Tina's Wish),Hybrid,,"New York, NY",2025-12-07,11-50,,,"1. 1–2 years of experience in events, nonprofit administration, fundraising, or a related field (internships and volunteer experience welcome) 2. Highly organized, detail-oriented, and able to manage multiple priorities 3. Excellent written and verbal communication skills 4. Positive, professional, and collaborative work style 5. Comfortable working in a fast-paced environment supporting events of varying sizes ...",https://jobright.ai/jobs/info/69366845764507023d1c33f8?utm_source=1100&utm_campaign=Marketing
